,0,1,2
2CH.1.1,"Solomon son of David established himself firmly over his kingdom, for the Lord his God was with him and made him exceedingly great.","Nuko Salomo mwene Dawidi ashikama ku ngoma yiwe, kand’ Uhoraho Imana yiwe abana na we, amushira hejuru cane.","Salomon, fils de David, affermit son autorité sur son royaume, et l’Eternel, son Dieu, était avec lui et il lui donna un très grand prestige."
2CH.1.2,"Then Solomon spoke to all Israel—to the commanders of thousands and commanders of hundreds, to the judges and to all the leaders in Israel, the heads of families—","Salomo acūrira amajambo Abisirayeli bose, abagabisha bagaba ibihumbi n’abagaba amajana, n’ abacamanza, n’abaganwa bose b’ Abisirayeli, n’abakuru b’amazu ya ba sekuruza.","Le roi convoqua tout Israël : les chefs de « milliers » et de « centaines », les juges, et les notables de tout Israël, les chefs de groupe familial."
2CH.1.3,"and Solomon and the whole assembly went to the high place at Gibeon, for God’s tent of meeting was there, which Moses the Lord ’s servant had made in the wilderness.","Nuko Salomo ajana n’ikoraniro ryose, baja mu gitabo co ku mpinga y’umusozi i Gibeyoni, kukw aho ari ho ihema ry’ibonaniro ry’Imana ryari riri, iryo Mose umusavyi w’Uhoraho yakoreye mu bugaragwa.","Salomon se rendit avec toute l’assemblée au haut lieu de Gabaon, car c’est là que se trouvait la tente de la Rencontre de Dieu que Moïse, le serviteur de l’Eternel, avait fabriquée dans le désert ."
2CH.1.4,"Now David had brought up the ark of God from Kiriath Jearim to the place he had prepared for it, because he had pitched a tent for it in Jerusalem.","Arikw isandugu y’Imana Dawidi yari yarayidūganye, ayikūra i Kiriyati‐yeyarimu ayijana aho yayitunganirije; kuko yari yayishingiye ihema i Yerusalemu.","Mais le coffre de Dieu avait été transporté par David de Qiryath-Yearim à l’endroit que le roi lui avait préparé ; il avait, en effet, dressé pour lui une tente à Jérusalem ."
2CH.1.5,"But the bronze altar that Bezalel son of Uri, the son of Hur, had made was in Gibeon in front of the tabernacle of the Lord ; so Solomon and the assembly inquired of him there.","Arikw igicaniro c’umuringa, cākozwe na Besaleli mwene Uri umwuzukuru wa Huri, cari kikiri ngaho imbere y’ihema ry’Uhoraho; aho ni ho Salomo n’ikoraniro bākunda kuja gusiguriza Uhoraho.","Devant le tabernacle se trouvait l’autel de bronze qu’avait fabriqué Betsaléel, fils d’Ouri et petit-fils de Hour, et c’est cet autel que Salomon et l’assemblée recherchaient ."
2CH.1.6,Solomon went up to the bronze altar before the Lord in the tent of meeting and offered a thousand burnt offerings on it.,"Nuko Salomo aradūga aja kur’ ico gicaniro c’umuringa imbere y’Uhoraho, kiri kur’ iryo hema ry’ibonaniro, acoserezakw ibimazi igihumbi.","Le roi se rendit à l’autel de bronze devant l’Eternel, à la tente de la Rencontre, et il y offrit mille holocaustes."
2CH.1.7,"That night God appeared to Solomon and said to him, “Ask for whatever you want me to give you.”","Mur’ iryo joro Imana yiyereka Salomo, iramubarira, iti Nsaba ico ugomba, ndakiguhe.","Cette nuit-là, Dieu apparut à Salomon et lui dit : Demande ce que tu désires que je t’accorde."
2CH.1.8,"Solomon answered God, “You have shown great kindness to David my father and have made me king in his place.","Salomo arayishura, ati Wagiriye neza cane data Dawidi, unsubiza ku ngoma yiwe.",Salomon répondit à Dieu : Tu as témoigné une grande bienveillance à mon père David et tu m’as fait régner à sa place.
2CH.1.9,"Now, Lord God, let your promise to my father David be confirmed, for you have made me king over a people who are as numerous as the dust of the earth.","None rero, Uhoraho Mana, isezerano wasezeraniye data Dawidi ni rishike, kuko wangize umwami w’abantu b’isinzi, bangana n’umukungugu wo kw isi.","Maintenant, Eternel Dieu, veuille tenir la promesse que tu as faite à mon père David puisque tu m’as fait régner sur un peuple nombreux comme les grains de poussière de la terre ."
2CH.1.10,"Give me wisdom and knowledge, that I may lead this people, for who is able to govern this great people of yours?”","None rero ndagusavye umpe ubgenge no gutahura, kugira ngo mmenye iyo bija n’iyo biva mur’ aba bantu. None ni nde yoshobora gucira imanza iri hanga ryawe, n’ukuntu ar’ irihambaye?","Accorde-moi donc maintenant la sagesse et la connaissance nécessaires pour que je sache comment me conduire à la tête de ce peuple. Car, qui pourrait gouverner ton peuple qui est si grand ?"
