,0,1,2
2TI.1.1,"Paul, an apostle of Christ Jesus by the will of God, in keeping with the promise of life that is in Christ Jesus,","Paulo, intumwa ya Kristo Yesu, nk’ukw Imana yagomvye, intumwa yo kuvuga isezerano ry’ubugingo bubonerwa muri Kristo Yesu,","Paul, apôtre de Jésus-Christ par la volonté de Dieu, chargé d’annoncer la vie promise par Dieu et accessible dans l’union avec Jésus-Christ,"
2TI.1.2,"To Timothy, my dear son: Grace, mercy and peace from God the Father and Christ Jesus our Lord.","ndakwandikiye Timoteyo, umwana wanje nkunda: ubuntu n’imbabazi n’amahoro bibe kuri wewe, biva ku Mana Data wa twese no kuri Kristo Yesu Umwami wacu.","salue Timothée, son cher enfant : Que Dieu le Père et Jésus-Christ, notre Seigneur, t’accordent grâce, compassion et paix."
2TI.1.3,"I thank God, whom I serve, as my ancestors did, with a clear conscience, as night and day I constantly remember you in my prayers.","Imana, nkorera nkurikiye ba sogokuruza, mfise umutima utanduye, utarimw’ ijwi rinyagiriza ikibi, ndayishimira yuko nkwibuka ubudasība, uko nsenze, ijoro n’umurango.","Je suis reconnaissant envers Dieu, que je sers avec une conscience pure, à l’exemple de mes ancêtres , lorsque continuellement, nuit et jour, je fais mention de toi dans mes prières."
2TI.1.4,"Recalling your tears, I long to see you, so that I may be filled with joy.","Nibuka amosozi yawe, ngakumbura kukubona, ngo nuzure umunezero:",Je me rappelle tes larmes et j’éprouve un vif désir de te revoir afin d’être rempli de joie.
2TI.1.5,"I am reminded of your sincere faith, which first lived in your grandmother Lois and in your mother Eunice and, I am persuaded, now lives in you also.","kuko nibutse ukwizera kutar’ ukw’ uburyarya kuri muri wewe, kwabanje kuba muri nyogokuru Lowisi no muri nyoko Ewunike: kandi ndazi ntakekeranya yuko kuri muri wewe nawe.","Je garde le souvenir de ta foi sincère, cette foi qui se trouvait déjà chez ta grand-mère Loïs et ta mère Eunice. A présent, elle habite aussi en toi, j’en suis pleinement convaincu."
2TI.1.6,"For this reason I remind you to fan into flame the gift of God, which is in you through the laying on of my hands.","Ni co gituma nkwibutsa gufurūra ingabire y’Imana iri muri wewe ngo yake, yagushizwemwo no kurambikwakw ibiganza vyanje.",C’est pourquoi je te le rappelle : ravive le don que Dieu t’a fait dans sa grâce lorsque je t’ai imposé les mains.
2TI.1.7,"For the Spirit God gave us does not make us timid, but gives us power, love and self-discipline.",Kukw Imana itaduhaye umutima w’ubujora: ariko yaduhaye uw’ ubushobozi n’urukundo n’ukwirinda.,"Dieu nous a donné un Esprit qui, loin de faire de nous des lâches, nous rend forts, aimants et réfléchis."
2TI.1.8,"So do not be ashamed of the testimony about our Lord or of me his prisoner. Rather, join with me in suffering for the gospel, by the power of God.","Nuko ntugire isoni zo gushingira intahe Umwami wacu, cank’ izanje imbohe yiwe. Arik’ ufatanye nanje kwihanganira imibabaro kubg’ ubutumwa bgiza, nk’uk’ ubushobozi bg’Imana bugushoboza,","N’aie donc pas honte de rendre témoignage au sujet de notre Seigneur. N’aie pas non plus honte de moi qui suis ici en prison pour sa cause . Au contraire, souffre avec moi pour l’Evangile selon la force que Dieu donne."
2TI.1.9,"He has saved us and called us to a holy life—not because of anything we have done but because of his own purpose and grace. This grace was given us in Christ Jesus before the beginning of time,","yadukijije, ikaduhamagarisha umuhamagaro wera, udatewe n’ibikorwa vyacu, arik’ utewe n’uko yabigabiye ubgayo, kand’ utewe n’ubuntu bgayo, twaherewe muri Kristo Yesu ibihe vyose bitaraba,","C’est lui qui nous a sauvés et nous a appelés à mener une vie sainte. Et s’il l’a fait, ce n’est pas à cause de ce que nous avons fait, mais bien parce qu’il en avait librement décidé ainsi, à cause de sa grâce. Cette grâce, il nous l’a donnée de toute éternité en Jésus-Christ."
2TI.1.10,"but it has now been revealed through the appearing of our Savior, Christ Jesus, who has destroyed death and has brought life and immortality to light through the gospel.","ariko none bgaseruwe n’ukuboneka kw’Umukiza wacu Kristo Yesu, yahinduye urupfu ubusa, ubugingo no kutagipfa akabiserurisha ubutumwa bgiza.","Et maintenant elle a été révélée par la venue de notre Sauveur Jésus-Christ. Il a brisé la puissance de la mort et, par l’Evangile, a fait resplendir la lumière de la vie et de l’immortalité."
2TI.1.11,And of this gospel I was appointed a herald and an apostle and a teacher.,Ubgo butumwa nabushiriweho kuba umuvuzi wabgo n’intumwa n’umwigisha.,"C’est pour annoncer cet Evangile que j’ai été établi prédicateur, apôtre et enseignant."
2TI.1.12,"That is why I am suffering as I am. Yet this is no cause for shame, because I know whom I have believed, and am convinced that he is able to guard what I have entrusted to him until that day.","Ni co gituma kandi mbabazwa ntya, yamara ntibintera isoni, kuko nzi uwo nizeye, kandi nzi ntakekeranya yukw ashobora kuzigama ikibītsanyo namubīkije gushitsa kuri wa musi.","C’est aussi la raison de mes souffrances présentes. Mais je n’en ai pas honte, car je sais en qui j’ai mis ma confiance et j’ai la ferme conviction qu’il est assez puissant pour garder tout ce qu’il m’a confié jusqu’au jour du jugement."
2TI.1.13,"What you heard from me, keep as the pattern of sound teaching, with faith and love in Christ Jesus.","Gumya icitegererezo c’amajambo mazima wanyumvanye, ukigumishe ukwizera n’urukundo rubonerwa muri Kristo Yesu.",Tu as entendu de moi des paroles saines : fais-en ton modèle pour l’appliquer dans la foi et l’amour qui se trouvent dans l’union avec Jésus-Christ.
2TI.1.14,Guard the good deposit that was entrusted to you—guard it with the help of the Holy Spirit who lives in us.,"Ikibītsanyo ciza wabīkijwe, ukizigamishe Mpwemu Yera aba muri twebge.","Garde intact, par l’Esprit Saint qui habite en nous, le bien précieux qui t’a été confié."
2TI.1.15,"You know that everyone in the province of Asia has deserted me, including Phygelus and Hermogenes.","Urazi yukw abo muri Asiya bose banteye ibitugu, mur’ abo umwe ni Fugelo na Herumogene.","Comme tu le sais, tous ceux qui sont dans la province d’Asie m’ont abandonné, entre autres Phygèle et Hermogène."
2TI.1.16,"May the Lord show mercy to the household of Onesiphorus, because he often refreshed me and was not ashamed of my chains.","Umwami agirire abo kwa Onesiforo ikigongwe, kuko yanduhura kenshi, kandi ntiyatewe n’isoni n’umunyororo wanje,","Quant à Onésiphore, que le Seigneur manifeste sa compassion à toute sa famille. En effet, il m’a souvent réconforté et il n’a pas eu honte de moi parce que je suis en prison."
2TI.1.17,"On the contrary, when he was in Rome, he searched hard for me until he found me.","ariko, ashitse i Roma, agira umwete wo kundondera, arambona.","Au contraire, dès son arrivée à Rome, il s’est mis activement à ma recherche, et il a fini par me trouver."
2TI.1.18,May the Lord grant that he will find mercy from the Lord on that day! You know very well in how many ways he helped me in Ephesus.,"Umwami amuhe kuzoronka imbabazi ziva ku Mwami kuri wa musi. Kand’ ivyo yankoreye muri Efeso uko bingana, nta wukurusha kubimenya.",Que le Seigneur lui donne d’avoir part à la compassion du Seigneur au jour du jugement. Tu sais aussi mieux que personne combien de services il m’a rendus à Ephèse.
2TI.2.1,"You then, my son, be strong in the grace that is in Christ Jesus.","Weho mwana wanje, ugirire ubushobozi mu buntu buri muri Kristo Yesu,","Toi donc, mon enfant, puise tes forces dans la grâce qui nous est accordée dans l’union avec Jésus-Christ."
