,0,1,2
2PE.1.1,"Simon Peter, a servant and apostle of Jesus Christ, To those who through the righteousness of our God and Savior Jesus Christ have received a faith as precious as ours:","Simoni Petero, umugurano wa Yesu Kristo kand’ intumwa yiwe, ndabandikiye mwebge abāhawe ukwizera kw’akaburarugero kungana n’ukwacu, muguheshejwe n’ukugororoka kwa Yesu Kristo, ni we Mana yacu n’Umukiza.","Simon Pierre, serviteur et apôtre de Jésus-Christ, salue ceux qui ont reçu le même privilège que nous : la foi. Ils la doivent à Jésus-Christ, notre Dieu et notre Sauveur, car il est juste ."
2PE.1.2,Grace and peace be yours in abundance through the knowledge of God and of Jesus our Lord.,"Ubuntu n’amahoro bigwire muri mwebge, mubiheshwa no kumenya Imana neza na Yesu Umwami wacu.","Que la grâce et la paix vous soient données en abondance par la connaissance de Dieu et de Jésus, notre Seigneur."
2PE.1.3,His divine power has given us everything we need for a godly life through our knowledge of him who called us by his own glory and goodness.,"Kuk’ ubushobozi bg’ubumana bgayo bgaduhaye ivy’ ubugingo no kwubaha Imana vyose, tubiheshwa no kumenya neza uwaduhamagarishije ubgiza bgiwe n’ingeso ziwe nziza.","Par sa puissance, en effet, Dieu nous a donné tout ce qu’il faut pour vivre dans la piété, en nous faisant connaître celui qui nous a appelés par la manifestation de sa propre gloire et l’intervention de sa force."
2PE.1.4,"Through these he has given us his very great and precious promises, so that through them you may participate in the divine nature, having escaped the corruption in the world caused by evil desires.","Ivyo vyatumye aduha ivyo yasezeranye vy’akaburarugero, bihambaye cane, kugira ngo bibatere gusangira n’Imana akameremere kayo, mumaze gucika muva mw iborero ryazanywe mw isi no kwifuza.","Ainsi, nous bénéficions des dons infiniment précieux que Dieu nous avait promis. Il a voulu, par ces dons, vous rendre conformes au caractère de Dieu , vous qui avez fui la corruption que les mauvais désirs font régner dans ce monde."
2PE.1.5,"For this very reason, make every effort to add to your faith goodness; and to goodness, knowledge;","Mbere kubg’ iyo nyanduruko nyene, ubganyu mushiruke umwete wose; ukwizera kwanyu mukwongerekw ingeso nziza; ingeso nziza muzongerek’ ubgenge;","Pour cette raison même, faites tous vos efforts pour ajouter à votre foi la vertu, à la vertu la connaissance,"
2PE.1.6,"and to knowledge, self-control; and to self-control, perseverance; and to perseverance, godliness;",ubgenge mubgongereko kwirinda; ukwirinda mukwongereko kwihangana; ukwihangana mukwongereko kwubaha Imana;,"à la connaissance la maîtrise de soi, à la maîtrise de soi l’endurance dans l’épreuve, à l’endurance la piété,"
2PE.1.7,"and to godliness, mutual affection; and to mutual affection, love.",ukwubaha Imana mukwongereko gukunda bene Data; ugukunda bene Data mukwongerek’ urukundo.,"à la piété l’affection fraternelle, et à l’affection fraternelle l’amour."
2PE.1.8,"For if you possess these qualities in increasing measure, they will keep you from being ineffective and unproductive in your knowledge of our Lord Jesus Christ.","Kuko namba mugira ivyo, bikagwira, bituma mutaba abanyabute cank’ ingumba ku vyo kumenya neza Umwami wacu Yesu Kristo.","Car si vous possédez ces qualités, et si elles grandissent sans cesse en vous, elles vous rendront actifs et vous permettront de connaître toujours mieux notre Seigneur Jésus-Christ."
2PE.1.9,"But whoever does not have them is nearsighted and blind, forgetting that they have been cleansed from their past sins.","Kuk’ ūtagira ivyo ar’ impumyi, abona ibiri hafi gusa, yibagiye umwuhagiro w’ivyaha vyiwe vya kera.","Car celui à qui elles font défaut est comme un aveugle, il ne voit pas clair. Il a oublié qu’il a été purifié de ses péchés d’autrefois."
2PE.1.10,"Therefore, my brothers and sisters, make every effort to confirm your calling and election. For if you do these things, you will never stumble,","Ni co gituma, bene Data, mukwiye kurushiriza kugira umwete wo gukomeza ihamagarwa ryanyu, bo n’ugutoranywa. Ni mwakora ivyo, ntimuzotsitara na gatoya.","C’est pourquoi, frères et sœurs, puisque Dieu vous a appelés et choisis, faites d’autant plus d’efforts pour confirmer cet appel et ce choix : car si vous agissez ainsi, vous ne tomberez jamais."
