,0,1,2
2CO.1.1,"Paul, an apostle of Christ Jesus by the will of God, and Timothy our brother, To the church of God in Corinth, together with all his holy people throughout Achaia:","Paulo, intumwa ya Kristo Yesu, nk’ukw Imana yagomvye, na Timoteyo mwene Data, turabandikiye abo mw ishengero ry’Imana ry’i Korinto, n’abera bose bari muri Akaya hose:","Paul, apôtre de Jésus-Christ par la volonté de Dieu, et le frère Timothée, saluent l’Eglise de Dieu qui est à Corinthe ainsi que tous les membres du peuple saint dans l’ensemble de l’Achaïe ."
2CO.1.2,Grace and peace to you from God our Father and the Lord Jesus Christ.,"ubuntu bube muri mwebge n’amahoro, biva ku Mana Data wa twese no ku Mwami Yesu Kristo.",Que la grâce et la paix vous soient accordées par Dieu notre Père et par le Seigneur Jésus-Christ.
2CO.1.3,"Praise be to the God and Father of our Lord Jesus Christ, the Father of compassion and the God of all comfort,","Imana y’Umwami wacu Yesu Kristo, ari yo Se, iragahezagirwa, Data wa twese w’imbabazi, kand’ Imana yirura imibabaro yose,","Béni soit Dieu, le Père de notre Seigneur Jésus-Christ, le Père qui est plein de bonté, le Dieu qui réconforte dans toutes les situations."
2CO.1.4,"who comforts us in all our troubles, so that we can comfort those in any trouble with the comfort we ourselves receive from God.","itwirura mu marushwa yacu yose, kugira ngo natwe tubone uko twirura imibabaro abari mu marushwa yose, tuyibiruza uko natwe twiruwe n’Imana.","Il nous réconforte dans toutes nos détresses, afin qu’à notre tour nous soyons capables de réconforter ceux qui passent par toutes sortes de détresses, en leur apportant le réconfort que Dieu nous a apporté."
2CO.1.5,"For just as we share abundantly in the sufferings of Christ, so also our comfort abounds through Christ.","Nk’ukw ivyo Kristo yababajwe vyarushirije kutuzako, ni ko n’ukwirurwa kwacu kwarushirije kugwizwa na Kristo.","De même, en effet, que les souffrances de Christ surabondent dans notre vie, le réconfort qu’il nous donne surabonde."
2CO.1.6,"If we are distressed, it is for your comfort and salvation; if we are comforted, it is for your comfort, which produces in you patient endurance of the same sufferings we suffer.","Iyo tubabazwa, kuba ar’ ukugira ngo bibazanire ukwirurwa, bo n’agakiza: kand’ iyo twirurwa, kuba ar’ ukugira ngo bibazanire ukwirurwa nyene, guserukira mu kwihanganira imibabaro imwe n’iyo natwe tubabazwa.","Si donc nous passons par la détresse, c’est pour votre réconfort et votre salut. Et si nous sommes réconfortés, c’est pour que vous receviez, vous aussi, du réconfort afin de pouvoir supporter les mêmes souffrances que celles que nous endurons."
2CO.1.7,"And our hope for you is firm, because we know that just as you share in our sufferings, so also you share in our comfort.","Kand’ ivyo tubazigako birashikamye, kuko tuzi yuko, ko musangiye natwe iyo mibabaro, dusangiye n’ukuyirurwa.","Et nous possédons à votre sujet une ferme espérance. Car nous savons que si vous avez part aux souffrances, vous avez aussi part au réconfort."
2CO.1.8,"We do not want you to be uninformed, brothers and sisters, about the troubles we experienced in the province of Asia. We were under great pressure, far beyond our ability to endure, so that we despaired of life itself.","Kuko bene Data, tutagomba yuko mutamenya amarushwa yatubayeko muri Asiya, ko twaremerewe cane, biruta uko dushobora, bigatuma twihebura ko tutagikiza amagara yacu:","Il faut, en effet, que vous sachiez, frères et sœurs, quelle détresse nous avons connue dans la province d’Asie . Nous étions écrasés, à bout de forces, au point même que nous désespérions de conserver la vie."
2CO.1.9,"Indeed, we felt we had received the sentence of death. But this happened that we might not rely on ourselves but on God, who raises the dead.","kandi tumenyeshwa mu mitima yuko duciriwekw iteka ryo gupfa, kugira ngo ntitwiyizigire ubgacu, ariko twizigire Imana izura abapfuye:","Nous avions accepté en nous-mêmes notre condamnation à mort. Cela nous a appris à ne pas mettre notre confiance en nous-mêmes, mais uniquement en Dieu qui ressuscite les morts."
2CO.1.10,"He has delivered us from such a deadly peril, and he will deliver us again. On him we have set our hope that he will continue to deliver us,","yadukijije urupfu rukomeye rurtyo, kand’ izodukiza; ni yo twizigira yukw izokwama irudukiza,","C’est lui qui nous a délivrés d’une telle mort et qui nous en délivrera encore. Oui, nous avons cette espérance en lui qu’il nous délivrera encore,"
2CO.1.11,as you help us by your prayers. Then many will give thanks on our behalf for the gracious favor granted us in answer to the prayers of many.,"namwe muhūje imitima yo kudufasha mudusengera, ngw ingabire twaheshejwe na benshi, benshi bayishimire Imana kubgacu.","et vous y contribuez en priant pour nous. Ainsi, le don de la grâce qu’il nous accorde en réponse aux prières de beaucoup, sera aussi pour beaucoup une occasion de remercier Dieu à notre sujet."
2CO.1.12,"Now this is our boast: Our conscience testifies that we have conducted ourselves in the world, and especially in our relations with you, with integrity and godly sincerity. We have done so, relying not on worldly wisdom but on God’s grace.","Kuk’ ukwirata kwacu ar’ uku, kand’ ijwi ryo mu mitima yacu rirabishingira intahe: ingeso twagirira mw isi, kandi cane‐cane muri mwebge, zar’ ukwera, n’imitima itagira ubugunge iva ku Mana, atari mu bgenge bg’abantu, ariko mu buntu bg’Imana.","S’il est une chose dont nous pouvons être fiers, c’est le témoignage de notre conscience ; il nous atteste que nous nous sommes conduits dans le monde, et tout spécialement envers vous, avec la sincérité et la pureté qui viennent de Dieu, en nous fondant, non sur une sagesse purement humaine, mais sur la grâce de Dieu."
2CO.1.13,"For we do not write you anything you cannot read or understand. And I hope that,","Kukw ata bindi tubandikira, atar’ ivyo nyene musoma kandi mwemera, kandi nishimiye ko muzovyemera gushitsa kw iherezo,",Car ce que nous vous écrivons dans nos lettres ne veut pas dire autre chose que ce que vous pouvez y lire et y comprendre. Et j’espère que vous le comprendrez pleinement
2CO.1.14,"as you have understood us in part, you will come to understand fully that you can boast of us just as we will boast of you in the day of the Lord Jesus.","nk’uko mwatwemeye agace, yuko tur’ ivyirato vyanyu, nk’uko namwe muzoba ivyacu ku musi w’Umwami wacu Yesu.","– comme vous l’avez déjà compris en partie : vous pouvez être fiers de nous, comme nous le serons de vous au jour de notre Seigneur Jésus."
2CO.1.15,"Because I was confident of this, I wanted to visit you first so that you might benefit twice.","Kandi nk’uko nizigiye ivyo, nagira ngo nzobanza kuza i wanyu, ngo muhabge ubuntu ubugira kabiri,","Persuadé que telle était votre pensée, je m’étais proposé de me rendre chez vous en premier lieu, afin de vous procurer une double joie :"
2CO.1.16,"I wanted to visit you on my way to Macedonia and to come back to you from Macedonia, and then to have you send me on my way to Judea.","no kubacako nja i Makedoniya, nkagaruka i wanyu mvuye i Makedoniya, ngo mumperekeze, munsezere neza nja i Yudaya.","je comptais passer par chez vous en allant en Macédoine, puis revenir de Macédoine chez vous. Vous auriez alors pu m’aider à poursuivre mon voyage vers la Judée ."
2CO.1.17,"Was I fickle when I intended to do this? Or do I make my plans in a worldly manner so that in the same breath I say both “Yes, yes” and “No, no”?","Nukw aho nagomba gukora ntyo, mbega narahindagurika? Cank’ ivyo ngabira, mbigabira mbgirijwe n’akameremere kanje, ngo nībūranye, nt’ Ego, ego, maze nt’ Oya, oya?","En formant ce projet, ai-je fait preuve de légèreté ? Ou bien mes plans seraient-ils inspirés par des motifs purement humains, en sorte que lorsque je dis « oui », cela pourrait être « non » ?"
2CO.1.18,"But as surely as God is faithful, our message to you is not “Yes” and “No.”","Ariko nk’ukw Imana ar’ iyo kwizerwa, ijambo tubabarira ntituvuga ngw Ego, maze ng’ Oya.","Aussi vrai que Dieu est digne de confiance, je vous le garantis : la parole que nous vous avons adressée n’est pas à la fois « oui » et « non »."
2CO.1.19,"For the Son of God, Jesus Christ, who was preached among you by us—by me and Silas and Timothy—was not “Yes” and “No,” but in him it has always been “Yes.”","Umwana w’Imana Yesu Kristo, umwe twabigisha ivyiwe, twe na Siluwano na Timoteyo, ntiyar’ Ego, kandi ngw abe Oya; ariko muri we harimw’ Ego me.","Car Jésus-Christ, le Fils de Dieu, que moi-même comme Silvain et Timothée nous avons proclamé parmi vous, n’a pas été à la fois oui et non. En lui était le oui :"
2CO.1.20,"For no matter how many promises God has made, they are “Yes” in Christ. And so through him the “Amen” is spoken by us to the glory of God.","Ivy’ Imana yasezeranye uko bingana, muri we ni ho Ego me riri: ni co gituma ari we adutera kuvuga ngo Amen, ngw Imana ishimishwe natwe.","car c’est en lui que Dieu a dit « oui » à tout ce qu’il avait promis. Aussi est-ce par lui que nous disons « oui », « amen », pour que la gloire revienne à Dieu."
2CO.1.21,"Now it is God who makes both us and you stand firm in Christ. He anointed us,","Imana ni yo idukomezanya namwe muri Kristo, kandi ni yo yaturobanuje amavuta.","C’est Dieu, en effet, qui nous a fermement unis avec vous à Christ et qui nous a consacrés à lui par son onction."
2CO.1.22,"set his seal of ownership on us, and put his Spirit in our hearts as a deposit, guaranteeing what is to come.","Kandi ni yo yadushizekw ikimenyetso, itugwatiriza Mpwemu wayo mu mitima yacu.","Et c’est encore Dieu qui nous a marqués de son sceau, comme sa propriété, et qui a mis dans notre cœur son Esprit comme acompte des biens à venir."
2CO.1.23,I call God as my witness—and I stake my life on it—that it was in order to spare you that I did not return to Corinth.,"Arikw Imana ni yo ntanzekw icabona ku bugingo bganje, icatumye ntongera kuza i Korinto, kwar’ ukwanka kubababaza.",Pourquoi donc ne suis-je pas encore revenu à Corinthe ? J’en prends Dieu à témoin sur ma vie : c’est parce que je voulais vous ménager ;
2CO.1.24,"Not that we lord it over your faith, but we work with you for your joy, because it is by faith you stand firm.","S’uko tuganza ukwizera kwanyu, ariko dukorana namwe mu bibungura umunezero: kuk’ ukwizera ari kwo muhagazemwo.","notre rôle n’est pas de dominer sur votre foi, mais de collaborer ensemble à votre joie, car vous tenez ferme dans la foi."
2CO.2.1,So I made up my mind that I would not make another painful visit to you.,Ariko nagabiye mu mutima kutazogaruka i wanyu nzanye umubabaro.,C’est pourquoi j’ai décidé de ne pas retourner chez vous pour ne pas vous attrister .
2CO.2.2,"For if I grieve you, who is left to make me glad but you whom I have grieved?","Ni nabatera umubabaro, ūzonnezereza ni nde? S’uwo nteye umubabaro nyene?","Car si je vous plonge dans la tristesse, qui pourra encore réjouir mon cœur si ce n’est ceux que j’aurais moi-même attristés ?"
