,0,1,2
2SA.1.1,"After the death of Saul, David returned from striking down the Amalekites and stayed in Ziklag two days.","Sauli amaze gutanga, Dawidi na we atabarutse avuye kugeseza Abamaleki, amaze kabiri i Sikulagi,","Saül était déjà mort quand, après avoir battu les Amalécites, David rentra à Tsiqlag. Il y passa deux jours,"
2SA.1.2,"On the third day a man arrived from Saul’s camp with his clothes torn and dust on his head. When he came to David, he fell to the ground to pay him honor.","ku musi ugira gatatu haza umuntu avuye aho Sauli yar’ ashagaje, yitantamuriyekw impuzu ziwe, yiyoreye ivu mu mutwe; ashitse imbere ya Dawidi akubita inkoro hasi, aramwunamira.","et le troisième jour, un homme arriva du camp de Saül, les habits déchirés et la tête couverte de poussière en signe de deuil. Lorsqu’il fut arrivé auprès de David, il se jeta à terre pour se prosterner devant lui."
2SA.1.3,"“Where have you come from?” David asked him. He answered, “I have escaped from the Israelite camp.”","Dawidi aramubaza, at’ Uva hehe? Aramwishura, ati Ni jewe ndokotse mva ah’ Abisirayeli bāri bashagaje.","David lui demanda : D’où viens-tu ? – Je me suis sauvé du camp d’Israël, dit-il."
2SA.1.4,"“What happened?” David asked. “Tell me.” “The men fled from the battle,” he replied. “Many of them fell and died. And Saul and his son Jonathan are dead.”","Dawidi aramubaza, ati Vyagenze bite? Ntabara umbarire. Aramwishura, at’ Abantu barahunze bava mu rugamba, kandi benshi baruguyemwo, barapfa; na Sauli na Yonatani umuhungu wiwe na bo bārapfuye.","– Qu’est-il arrivé ? poursuivit David, raconte-le-moi, je t’en prie. – L’armée d’Israël s’est enfuie du champ de bataille, beaucoup d’hommes ont été tués. Même Saül et Jonathan son fils sont morts."
2SA.1.5,"Then David said to the young man who brought him the report, “How do you know that Saul and his son Jonathan are dead?”","Maze Dawidi abaza uwo muhungu amubikiye, ati Mbega wabimenye ute ko Sauli na Yonatani umuhungu wiwe bāpfuye?",David demanda au jeune homme qui lui faisait ce rapport : Comment sais-tu que Saül et son fils Jonathan sont morts ?
2SA.1.6,"“I happened to be on Mount Gilboa,” the young man said, “and there was Saul, leaning on his spear, with the chariots and their drivers in hot pursuit.","Nya muhungu amubikiye aramwishura, ati Nariko ndihitira, nshitse ku musozi Gilibowa, ngize ntya mbona Sauli yishimikije icumu, kandi mbona asugerejwe n’imikogote n’abagendera ku mafarasi.","Le jeune homme lui dit : Je me trouvais justement sur le mont Guilboa ; Saül était appuyé sur sa lance, tandis que les chars et les cavaliers allaient l’atteindre."
2SA.1.7,"When he turned around and saw me, he called out to me, and I said, ‘What can I do?’","Maze Sauli akebutse inyuma arambona, arampamagara, ndamwitaba, nti Sabge!","S’étant retourné, il m’a aperçu et m’a appelé. J’ai répondu : « Oui, je viens ! »"
2SA.1.8,"“He asked me, ‘Who are you?’ “ ‘An Amalekite,’ I answered.","Arambaza, at’ Uri nde? Ndamwishura, nti Nd’ Umwamaleki.",Alors il m’a demandé : « Qui es-tu ? » J’ai dit : « Je suis un Amalécite. »
2SA.1.9,"“Then he said to me, ‘Stand here by me and kill me! I’m in the throes of death, but I’m still alive.’","Arambarira, at’ Igira hino, untabare umpohoshe, ati Kuko nsigaye nd’ intēre, naho nkibona.","Alors il m’a ordonné : « Approche-toi et donne-moi la mort, car je suis pris d’un malaise bien que je sois encore plein de vie. »"
2SA.1.10,"“So I stood beside him and killed him, because I knew that after he had fallen he could not survive. And I took the crown that was on his head and the band on his arm and have brought them here to my lord.”","Nuko ndamwēgēra, ndamuhohosha, kuko nabona neza kw atagikira, ni yaramuka atemvye. Ndaheza ndamukoba igitsibo cari mu mutwe, n’umuringa wari ku kuboko; none ndabikuzaniye hano, mugenzi.","Je me suis approché de lui et je lui ai donné un coup mortel parce que je savais qu’il ne survivrait pas à sa défaite. Puis j’ai enlevé la couronne de sa tête et le bracelet qu’il avait au bras. Les voici, je te les apporte, mon seigneur."
2SA.1.11,Then David and all the men with him took hold of their clothes and tore them.,"Maze Dawidi afata impuzu ziwe, azītantamurirako, n’abantu bose bari kumwe na we bagira kuno;","Alors David saisit ses vêtements et les déchira en signe de deuil, et tous ses hommes firent comme lui."
