,0,1,2
3JN.1.1,"The elder, To my dear friend Gaius, whom I love in the truth.","Jewe umushingantahe ndakwandikiye Gayo umukundwa, nkunda vy’ukuri.","L’Ancien , à mon bien cher Gaïus que j’aime dans la vérité."
3JN.1.2,"Dear friend, I pray that you may enjoy good health and that all may go well with you, even as your soul is getting along well.","Mukundwa, ndagusengera ng’umererwe neza muri vyose, uhore uhangaye, nk’uk’ ubugingo bgawe bumerewe neza.","Cher ami, je souhaite que tu prospères à tous égards et que tu sois en aussi bonne santé physique que tu l’es spirituellement."
3JN.1.3,"It gave me great joy when some believers came and testified about your faithfulness to the truth, telling how you continue to walk in it.","Kuko nanezerewe cane hamwe bene Data baza bagashingira intahe ukuri kwawe, yuk’ ugendera mu kuri.",Je me suis beaucoup réjoui lorsque des frères sont venus de chez toi et m’ont rendu ce témoignage : tu demeures attaché à la vérité et tu vis selon cette vérité.
3JN.1.4,I have no greater joy than to hear that my children are walking in the truth.,"Nta wundi munezero mfise uruta uyu, kwumva kw abana banje bagendera mu kuri.",Je n’ai pas de plus grande joie que d’apprendre que mes enfants vivent selon la vérité.
3JN.1.5,"Dear friend, you are faithful in what you are doing for the brothers and sisters, even though they are strangers to you.","Mukundwa, wama uyoboka mu vy’ ukorera bene Data vyose, kand’ ar’ injabuka:","Cher ami, tu agis avec fidélité dans ce que tu accomplis pour les frères qui, de plus, sont des étrangers pour toi."
3JN.1.6,They have told the church about your love. Please send them on their way in a manner that honors God.,"na bo bashingiye intahe urukundo rwawe mu maso y’ishengero. Kand’ uzoba ugize neza ni wabarungika, uko bibereye ab’ Imana.",Ils ont rendu témoignage à ton amour devant l’Eglise. Tu agiras bien si tu pourvois à la suite de leur voyage d’une façon qui plaît à Dieu.
3JN.1.7,"It was for the sake of the Name that they went out, receiving no help from the pagans.","Kuko bavuye i wabo kubg’ Izina rya Yesu, ata co batse abanyamahanga.","En effet, c’est pour proclamer Christ qu’ils sont partis sans rien accepter de la part des non-croyants."
3JN.1.8,We ought therefore to show hospitality to such people so that we may work together for the truth.,"Nuko twebge dukwiye kwākīra neza abameze bartyo, kugira ngo dufatanye n’ukuri gukora igikorwa.",C’est donc notre devoir d’accueillir de tels hommes. Ainsi nous collaborerons à ce qu’ils font pour la vérité.
3JN.1.9,"I wrote to the church, but Diotrephes, who loves to be first, will not welcome us.","Har’ ico nandikiye ishengero: ariko Diyotirefe, akunda kwishira imbere muri bo, ntatwemera.","J’ai écrit quelques mots à l’Eglise, mais Diotrèphe, qui veut être le chef parmi eux, ne tient aucun compte de nous."
3JN.1.10,"So when I come, I will call attention to what he is doing, spreading malicious nonsense about us. Not satisfied with that, he even refuses to welcome other believers. He also stops those who want to do so and puts them out of the church.","Ni co gituma, ni naza, nzobibutsa ivy’ akora, atuvuga amagambo mabi y’ubupfu, kandi ntagarukiza kur’ ivyo gusa, arik’ ubgiwe ntiyākīra bene Data, n’ababigomba arababuza, akabaca mw ishengero.","Aussi, quand je viendrai, je rendrai les autres attentifs à sa manière d’agir : il tient de méchants propos contre nous, et, non content de cela, il refuse de recevoir les frères de passage. En plus, ceux qui seraient désireux de les accueillir, il les en empêche et les chasse de l’Eglise."
3JN.1.11,"Dear friend, do not imitate what is evil but what is good. Anyone who does what is good is from God. Anyone who does what is evil has not seen God.","Mukundwa, ntukīgāne ikibi, ariko wīgāne iciza. Ūkora ivyiza ni we w’Imana; ūkora ibibi ntiyabonye Imana.","Cher ami, n’imite pas le mal, mais le bien. Celui qui fait le bien est de Dieu ; celui qui commet le mal ne sait rien de Dieu."
3JN.1.12,"Demetrius is well spoken of by everyone—and even by the truth itself. We also speak well of him, and you know that our testimony is true.","Demetiriyo ashingirwa intahe na bose, kandi n’ukuri ubgakwo kurayimushingira: natwe nyene turayimushingira; nawe urazi kw ivyo dushingira intahe ar’ ivy’ ukuri.","Quant à Démétrius, tout le monde n’en dit que du bien, et la vérité elle-même témoigne en sa faveur. Nous lui rendons nous aussi un témoignage positif et tu sais que notre témoignage est vrai."
3JN.1.13,"I have much to write you, but I do not want to do so with pen and ink.","Nari mfise vyinshi vyo kukwandikira, mugabo singomba kukwandikishiriza wino n’ikaramu:","J’aurais bien des choses à t’écrire, mais je ne veux pas les confier à l’encre et à la plume."
3JN.1.14,"I hope to see you soon, and we will talk face to face.","ariko nizigiye ko nzokubona vuba, tukazovugana imbonankubone.",J’espère te voir bientôt et alors nous nous entretiendrons de vive voix.
3JN.1.15,Peace to you. The friends here send their greetings. Greet the friends there by name.,"Amahoro abane nawe. Abakunzi barakuganutsa. Untahirize abakunzi, ukw amazina yabo angana.","Que la paix soit avec toi. Les amis te saluent. Salue nos amis, chacun personnellement."
