,0,1,2
1KI.1.1,"When King David was very old, he could not keep warm even when they put covers over him.","Umwami Dawidi yar’ ashaje, ageze mu zabukuru; bāri basigaye bamupfuka impuzu ntabe agisusurukirwa.","Le roi David était très âgé , on avait beau l’envelopper de couvertures, il n’arrivait plus à se réchauffer."
1KI.1.2,"So his attendants said to him, “Let us look for a young virgin to serve the king and take care of him. She can lie beside him so that our lord the king may keep warm.”","Bituma abīshikira biwe bamubarira, bati Mwami wacu nyen’ ingoma, ni bakuronderere umwigeme w’inkumi, yamane nawe, akubungabunge, agupfumbatire, kugira ng’ ususurukirwe, mugenzi.","Ses familiers lui proposèrent de lui rechercher une jeune fille vierge qui soit à son service et le soigne : Elle dormira dans tes bras, lui dirent-ils, ainsi mon seigneur le roi se réchauffera."
1KI.1.3,"Then they searched throughout Israel for a beautiful young woman and found Abishag, a Shunammite, and brought her to the king.","Nuko barondera umwigeme mwiza mu gihugu cose c’Abisirayeli; baronka Abishagi w’i Shunemu, bamuzanira umwami.","On chercha dans tout le territoire d’Israël une belle jeune fille et l’on trouva Abishag, la Sunamite , que l’on fit venir auprès du roi."
1KI.1.4,"The woman was very beautiful; she took care of the king and waited on him, but the king had no sexual relations with her.","Uwo mwigeme yari mwiza w’umunyakaranga; nukw aba uwo kubungabunga umwami, akāma amukorera; ariko ntibāmenyana mu buryo bg’umugabo n’umugore.",Cette jeune fille était vraiment très belle. Elle prit soin du roi et se mit à son service. Mais le roi n’eut pas de relations conjugales avec elle.
1KI.1.5,"Now Adonijah, whose mother was Haggith, put himself forward and said, “I will be king.” So he got chariots and horses ready, with fifty men to run ahead of him.","Hanyuma Adoniya umwana wa Hagita arishira hejuru, aravuga, ati Ni jewe nzoba umwami. Yironderera imikogote n’abagendera ku mafarasi, n’abantu mirongwitanu bo kumwiruka imbere.","A cette époque, Adoniya , fils de David et de Haggith, exprimait son ambition en prétendant : C’est moi qui régnerai. Il se procura un char, des chevaux et cinquante hommes qui couraient devant son char."
1KI.1.6,"(His father had never rebuked him by asking, “Why do you behave as you do?” He was also very handsome and was born next after Absalom.)","Kandi se nta ho yigeze amukankamira, ngw amubaze at’ Ivyo ukora ubiterwa n’iki? Kandi Adoniya yar’ umuntu mwiza w’ umunyakaranga, mu nda kwa se ni we yavutse inyuma ya Abusalomu.","Jamais, sa vie durant, son père ne l’avait réprimandé ou ne lui avait dit : Pourquoi fais-tu cela ? En outre, Adoniya était un très beau jeune homme et il était né après Absalom."
1KI.1.7,"Adonijah conferred with Joab son of Zeruiah and with Abiathar the priest, and they gave him their support.","Nukw aja inama na Yowabu umwana wa Seruwiya, na Abiyatari umuherezi, baramukurikira ngo bamushigikire.","Il entra en pourparlers avec le général Joab, fils de Tserouya , et avec le prêtre Abiatar , et ceux-ci se rallièrent à son parti."
1KI.1.8,"But Zadok the priest, Benaiah son of Jehoiada, Nathan the prophet, Shimei and Rei and David’s special guard did not join Adonijah.","Ariko Sadoki umuherezi na Benaya mwene Yehoyada na Natani uwavugishwa n’Imana na Shimeyi na Reyi na ba bahizi ba Dawidi, ntibāfatanya na Adoniya.","Par contre, ni le prêtre Tsadoq, ni Benaya fils de Yehoyada , ni le prophète Nathan, ni Shimeï , ni Réï, ni les soldats de la garde personnelle de David ne prirent son parti."
1KI.1.9,"Adonijah then sacrificed sheep, cattle and fattened calves at the Stone of Zoheleth near En Rogel. He invited all his brothers, the king’s sons, and all the royal officials of Judah,","Bukeye Adoniya abāgira intama n’inka n’amashūri y’ibitegetera ku gitandara c’i Zoheleti hahereranye n’i Eni‐rogeli; atumira abana b’umwami bose, ari bo barumuna biwe, n’Abayuda bose bagendanira umwami.","Un jour, Adoniya offrit des sacrifices de moutons, de bœufs et de veaux engraissés près de la Pierre-qui-glisse, à côté de Eyn-Roguel. Il y invita tous ses frères, fils du roi, et tous les hommes importants de Juda qui étaient au service du roi."
1KI.1.10,but he did not invite Nathan the prophet or Benaiah or the special guard or his brother Solomon.,"Ariko Natani uwavugishwa n’Imana, na Benaya, na ba bahizi, na Salomo mwene se, bo ntiyabatumira.","Mais il n’invita pas le prophète Nathan, Benaya, les gardes personnels du roi, ni son demi-frère Salomon."
1KI.1.11,"Then Nathan asked Bathsheba, Solomon’s mother, “Have you not heard that Adonijah, the son of Haggith, has become king, and our lord David knows nothing about it?","Maze Natani abaza Batisheba nyina wa Salomo, at’ Ubgo ntiwumvise ko Adoniya umwana wa Hagita yiyimitse, kandi databuja Dawidi ata co azi?","Alors Nathan alla trouver Bath-Shéba, la mère de Salomon , et lui dit : As-tu entendu qu’Adoniya, fils de Haggith, est en train de se faire proclamer roi sans que notre seigneur David le sache ?"
1KI.1.12,"Now then, let me advise you how you can save your own life and the life of your son Solomon.","None rero, enda ndakugīre inama, kugira ng’ ubone gukiza agatwe kawe n’ak’ umwana wawe Salomo.",Eh bien ! Ecoute : laisse-moi te donner un conseil qui pourra te sauver la vie ainsi qu’à ton fils Salomon.
1KI.1.13,"Go in to King David and say to him, ‘My lord the king, did you not swear to me your servant: “Surely Solomon your son shall be king after me, and he will sit on my throne”? Why then has Adonijah become king?’","Genda ushikīre umwami Dawidi, umubaze, uti Mwami wanje nyen’ ingoma, uti Mbega ntiwandahiye jewe incoreke yawe, yuko Salomo umwana wanje ari we azokwima ni watanga, akagusubirira ku ngoma? Uti None n’iki gitumye Adoniya ari we yimye?","Va immédiatement trouver le roi David et demande-lui : « O roi, mon seigneur, ne m’as-tu pas promis avec serment que mon fils Salomon régnerait après toi et que c’est lui qui siégerait sur ton trône ? Alors pourquoi donc Adoniya est-il devenu roi ? »"
